file,label
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\rkwlvcnevt.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\mrkwwadnqs.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\bgdhmiplel.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\cvtaccskvb.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\gkbmuqhfti.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\kdvcexakou.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\aeconjpzxx.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\kljsosbpwv.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\unmfaaaeln.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\jznfyhhbwv.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\glwcmuudzc.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\dotnqbskng.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\acgywoqfbr.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\ywtpmkuseg.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\bocdttfbsu.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\lmbahomxft.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\corzuofzie.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\gsxmjjhtft.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\sxekjjvfkh.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\cvzybqmrvo.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\bojpmzyjzd.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\kbczekotya.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\hpdnhefbll.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\bwwnvrhzti.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\arrprgeura.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\cnvdpkxlgy.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\aaaoqepxnf.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\qlmxnhiwzk.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\szftsfmvsb.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\wbiuklwpml.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\yyqfgqdlgk.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\jqrcaawsoe.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\xeyceemrzs.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\agxplbynwg.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\cujsfckgxq.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\lbgnipxpnx.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\vbepzdvgku.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\ctapiptgpv.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\dbyhjoeslx.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\dbclzwjvvx.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\avpxuvplbn.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\cioqvqngku.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\cffpcdxoyt.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\tjmppqyqzc.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\zcijgqopyg.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\vsnjcgsrlk.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\aokhuioyqh.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\hchiymmdqm.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\xibxuyhmel.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\auuxrdogjl.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\yhaahxnbcv.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\xuvjbhkfqu.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\ahcxtenjgp.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\fszexmwczt.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\yqwcvpjeuw.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\zveogsfnoz.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\pxcumwtops.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\woewmsbgot.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\gasdqayvgc.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\gnqojufshp.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\afvldbcclm.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\cdmwcoqgsq.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\voeyftxnik.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\kaozdubluo.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\aszdwxqtnb.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\chkwkxujis.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\clcwqjmvjd.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\vwddtkosep.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\oqrmyzxvfw.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\bdzgchaaxp.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\cugumlyhiu.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\zvmdzpupbp.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\ardijxbxdm.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\keyngrgpvp.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\yrxnqqjvrc.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\miltxpsvmr.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\ewuibihtuo.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\cndtykayuj.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\pydubklpub.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\wlhrjmuycr.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\hmugoovuhr.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\olzjecehcq.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\xiutcafpof.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\dinukxjoce.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\ossoqigdyf.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\baxkmsihqv.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\osnazdhulb.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\cqvgopmkna.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\cycxdkwndh.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\fndhijmzqg.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\ufkgroaxik.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\xhoruswklx.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\bjqjyplccn.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\rrldnflyrx.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\uugkcetjxj.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\bivdbsqzbq.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\cdyclvewaw.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\adkymkuove.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\dpeehtnctk.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\asgfrovmom.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\axietspzae.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\xjkaankpjj.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\mlhjazstxo.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\lhpkjgtikn.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\hdckzcdbxi.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\bkidieecdg.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\rhqpxohjlk.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\jnppybytup.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\fztpqmvlzp.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\nbbxssrkhg.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\chxrkprguh.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\ayzherlveu.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\ezllcntwvv.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\dtgbonxukc.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\kzcnhvkopb.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\byridjpwox.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\znytebsgjb.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\uzirqfsjnm.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\cwhvshlzzh.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\bmkqvrbwal.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\bvyfekcshf.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\qianzoqvum.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\djjmyzkmsb.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\bybkpqmroe.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\cjndatpdcy.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\ccnmxgjron.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\aaagqkcdis.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\akmmrizujh.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\nralzvqicb.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\azenhytrlc.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\trpofaspmo.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\abahildqna.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\bcqeebkqwp.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\dkbmrryekj.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\dxynhvcwrh.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\dneleizoxr.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\ckddyprqjv.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\bnknqangbc.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\apyrdjelvu.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\cziwcuwazd.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\dpioueayis.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\dshoywjgap.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\dguwaorjmx.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\cigxlofbkn.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\amvvmpoytv.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\bqqnhlcjwm.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\dretamidot.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\cspsgyxwqt.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\ixypsvvkfv.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\abvgbvoxco.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\bwrlcrrlec.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\bbqlpkudxs.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\emflfadjyb.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\bcfzwkyukw.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\arccwzfwkm.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\dpuucddzsr.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\chmgkgvsyp.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\dvfggelian.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\woytzlcssm.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\ajtziexlkt.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\dldaiqtavj.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\alumxqbzxq.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\ckphdgvojq.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\dhpmnokwfn.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\lfiyoyymnn.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\dnzntxvurw.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\aykawoglaw.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\acukjpjxen.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\abygnkrrix.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\soiiwyzmfe.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\aiseiufjsz.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\azduhthfhk.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\bpxitgkwkm.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\dgstkakoiv.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\atzdjguknk.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\bnwetzchfg.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\bpykroksyw.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\brdrapqoos.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\clbyiyqits.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\ztuezpjijn.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\dmwmhxvlfq.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\atnmhtfbyx.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\offktoxbmq.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\anxteqfazk.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\acsnnvnvhy.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\dfrubjbopu.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\cjwzotwnnx.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\vakcnljnpc.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\agldheqnhf.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\bmacjazhyt.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\cbfbxgvcpd.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\cqrjepnrii.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\dhpsvaichc.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\afposymfjh.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\cudbbhoegh.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\dureftqvsh.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\cmpmbimess.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\yklrylijjp.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\dsnfyenwjx.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\tgcgughqjf.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\awmhafhfof.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\dkknwsvdgo.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\vmktcesfcg.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\fmztdticln.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\bfowhabcyv.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\aofuhtnouj.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\awzkdpxorv.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\duoisftrbn.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\mbdjwoaxcq.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\appyopevdd.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\jkwpppugfm.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\cwimepqnxq.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\uotxnsybqe.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\dttgdywaeq.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\ncoetisvvx.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\wmdnqpfcey.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\bgcuvhbfkz.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\cnnyovajio.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\ddylopxpuw.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\chayotcuqs.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\dlpvnxljzj.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\asrolirrqe.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\cxvbureeyj.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\dhoqdkxnjt.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\avovhmumnp.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\bhtoxwgarp.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\ptchnzeeqc.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\drjlhykuso.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\aoegtmsbnc.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\dsrioilqfo.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\drjaegjgvo.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\xqfvnauoid.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\tzablgewui.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\cttbiujgiv.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\dyabsuwjpo.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\cglzoiprgl.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\direzlbdwo.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\bgvjvvuvgb.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\aakkdgsmvl.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\coayfxnsgw.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\btlojvpizg.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\ufwsepxqbr.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\drsgxhctvz.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\dtbtodgule.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\dcqknjslcm.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\azzumsrvli.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\dihuyqyqps.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\drwrgupnpd.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\cflwigoquj.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\ddrcabjbza.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\dluaxfukbh.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\aqvpggzkmz.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\fimhhyetym.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\djeichwqqe.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\suenouugfr.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\agdizmxpmy.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\bgswtwkxvc.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\amqaearxwx.mp4,FAKE
